"","SubID","Muscle","Trial","MFR","ISI CV","TQ","TQ CV"
"326","C02","MLSOL","Trial27",8.16602945670899,0.11447911077528,0.1911257295871,0.0132992875118713
"327","C02","MLSOL","Trial27",5.9923682195734,0.117320131797226,0.191122609771503,0.013278925080799
"328","C02","MLSOL","Trial27",7.36548735412092,0.0813514583704385,0.191139946617164,0.0132203335463195
"329","C02","MLSOL","Trial27",6.62298412701169,0.11685200992382,0.191143894186784,0.0132021304211708
"330","C02","MLSOL","Trial27",7.78943057329372,0.0792431913115149,0.191125407298579,0.0132981755016111
"331","C02","MLSOL","Trial27",6.99564480824784,0.0924233134200985,0.191140533383222,0.0132271549042381
"332","C02","MLSOL","Trial27",6.8037505819065,0.109959947966932,0.191131786977609,0.0132655027656406
"333","C02","MLSOL","Trial27",6.13686145221322,0.121863997311639,0.191135351967562,0.0132249032821137
"334","C02","MLSOL","Trial27",6.04541305075456,0.10041806358828,0.191126420075647,0.0132446541435049
"335","C02","MLSOL","Trial27",6.78496999731543,0.104211252330204,0.191120557824514,0.0132815951541599
"336","C02","MLSOL","Trial27",6.86742685691905,0.0823563417198137,0.191121831920122,0.013292647139375
"337","C02","MLSOL","Trial27",7.86568555365248,0.0770646577724078,0.191122183307827,0.0133149233825846
"338","C02","MLSOL","Trial27",7.39688026248289,0.108417561084787,0.191128227166744,0.0131059780370899
"339","C02","MLSOL","Trial27",5.21731083566148,0.106421752094433,0.19111046462981,0.0130670304208313
"340","C02","MLSOL","Trial27",7.15541729400951,0.120908299687951,0.191114558873689,0.0131418385085596
"341","C02","MLSOL","Trial27",7.6280148601497,0.100412129575098,0.191124125533993,0.0131238109949403
"342","C02","MLSOL","Trial27",6.74165581960325,0.099788947138264,0.191132994811947,0.0130874113252605
"343","C02","MLSOL","Trial27",5.55953673972923,0.129256439901512,0.191121881549447,0.0131023919130094
"344","C02","MLSOL","Trial27",7.94066471678151,0.0835274311012595,0.191132313558633,0.0131095097031938
"345","C02","MLSOL","Trial27",7.6791716458504,0.0891381065435171,0.191125736037029,0.013107746267062
"346","C02","MLSOL","Trial27",5.85393457824138,0.103965173571687,0.191140332810131,0.0130634968427238
"347","C02","MLSOL","Trial27",6.45621630224427,0.0839031902447364,0.19112068260039,0.0131141791003892
"348","C02","MLSOL","Trial27",5.8182991922695,0.0897336814760742,0.191117280984023,0.0130925440358924
"349","C02","MLSOL","Trial27",5.90559742196845,0.0838987094172324,0.191134227955665,0.0130589923399197
"350","C02","MLSOL","Trial27",6.97891903844037,0.0809845284441372,0.191136360872935,0.013082547823329
"351","C02","MLSOL","Trial27",6.04384707934587,0.128765783158381,0.191144111324872,0.0130462795474693
"352","C02","MLSOL","Trial27",7.82724853613274,0.0906026682750478,0.191128747287604,0.0131115844674581
"353","C02","MLSOL","Trial27",6.46163117575954,0.127034802002352,0.190979766180081,0.0107483232604279
"354","C02","MLSOL","Trial27",7.82027312934808,0.097927584694579,0.191119221236712,0.0131219681528847
"355","C02","MLSOL","Trial27",6.55416762711208,0.104392329506876,0.191126220554849,0.0130748906199189
"356","C02","MLSOL","Trial27",5.90149365541687,0.0897025110582061,0.191134303015502,0.0130733775118946
"357","C02","MLSOL","Trial27",5.48352898270641,0.158363307595532,0.191126123177493,0.0130732175555379
"358","C02","MLSOL","Trial27",7.26343550600508,0.0907549748274806,0.191115239829077,0.0131024142649269
"359","C02","MLSOL","Trial27",5.344060881757,0.129694203517462,0.190812473983074,0.00919254815747822
"360","C02","MLSOL","Trial28",5.59675922741019,0.104540405165359,0.193445746547929,0.0149790948097442
"361","C02","MLSOL","Trial28",5.02364243655981,0.158246301542834,0.193437184059929,0.014968122983598
"362","C02","MLSOL","Trial28",6.26031893582153,0.0730462767200009,0.193433415755463,0.0149635645023693
"363","C02","MLSOL","Trial28",7.82894044219201,0.113373672682799,0.19343186678374,0.0149367064689664
"364","C02","MLSOL","Trial28",6.38181900794434,0.0665523864921166,0.193446030501632,0.0148919467376394
"365","C02","MLSOL","Trial28",7.70995426600534,0.0874387799716502,0.193431291030827,0.0149368395516219
"366","C02","MLSOL","Trial28",5.67560461934569,0.112374864824677,0.19342802627762,0.0149921229044774
"367","C02","MLSOL","Trial28",6.12109671088493,0.0937455772404682,0.193429530277773,0.014963505665481
"368","C02","MLSOL","Trial28",5.54134294724261,0.124049950688433,0.192822740149019,0.0136877584701762
"369","C02","MLSOL","Trial28",6.5023967147819,0.122993402021386,0.193425187075341,0.0149805655577343
"370","C02","MLSOL","Trial28",5.05345143482313,0.101230676880228,0.193444896268764,0.0149381033048877
"371","C02","MLSOL","Trial28",5.93868144788987,0.0922550686180909,0.19343720042685,0.0149519880797372
"372","C02","MLSOL","Trial28",7.28297614976062,0.0779839549124832,0.193432626993877,0.0149586247848157
"373","C02","MLSOL","Trial28",5.96034941629293,0.101261039855358,0.193431868268821,0.0149440389438926
"374","C02","MLSOL","Trial28",5.87065032910025,0.0810400831882802,0.193445709800861,0.0148778836335932
"375","C02","MLSOL","Trial28",5.4019109853502,0.172690373819675,0.19355851935642,0.0148485497042232
"376","C02","MLSOL","Trial28",6.64646196473332,0.114448567584602,0.193420779447049,0.0150161047762256
"377","C02","MLSOL","Trial28",6.95787546677802,0.0972369675049621,0.19341913813998,0.0149872741262739
"378","C02","MLSOL","Trial28",7.53365883884756,0.0820102379440869,0.19356309972482,0.0153286992196158
"379","C02","MLSOL","Trial28",5.88618284953786,0.119189816098554,0.193439319891748,0.0149049663452852
"380","C02","MLSOL","Trial28",6.41611058915652,0.116451966530005,0.193422287876236,0.014987333376082
"381","C02","MLSOL","Trial28",6.45622460184311,0.0996528641919233,0.193449753029989,0.0148970190582594
"382","C02","MLSOL","Trial28",6.59673960186469,0.0869878862668044,0.193434632120126,0.014948076237494
"383","C02","MLSOL","Trial28",6.86931517635842,0.111609504487996,0.193413032496347,0.0149302249834028
"384","C02","MLSOL","Trial28",6.53724167172412,0.0789657053057456,0.193406875887725,0.0149349719296357
"385","C02","MLSOL","Trial28",5.43665666013275,0.118499171084538,0.193418194559838,0.0149349678353728
"386","C02","MLSOL","Trial28",6.46134699420167,0.0984239596716364,0.193410698415718,0.0149075137318706
"387","C02","MLSOL","Trial28",5.78690300174533,0.102989424449251,0.193421448202178,0.0148676484905406
